plot_id;env;trial;check;gtyp_id;gtyp;block;trial_block;year;trialtype;Ys
8503;Env_10;2;1;3;202;1;2_1;2021;PRYT;2,8084E+14
8504;Env_10;2;1;4;203;1;2_1;2021;PRYT;2,60521E+14
8505;Env_10;2;1;5;204;1;2_1;2021;PRYT;2,98446E+14
8511;Env_10;2;1;1;200;2;2_2;2021;PRYT;3,54209E+14
8512;Env_10;2;1;2;201;2;2_2;2021;PRYT;3,90009E+14
8513;Env_10;2;1;3;202;2;2_2;2021;PRYT;2,98945E+14
8514;Env_10;2;1;4;203;2;2_2;2021;PRYT;3,40155E+14
8515;Env_10;2;1;5;204;2;2_2;2021;PRYT;2,93914E+14
8521;Env_10;2;1;1;200;3;2_3;2021;PRYT;3,83491E+14
8522;Env_10;2;1;2;201;3;2_3;2021;PRYT;2,87548E+14
8523;Env_10;2;1;3;202;3;2_3;2021;PRYT;3,96655E+14
8524;Env_10;2;1;4;203;3;2_3;2021;PRYT;3,50311E+14
8525;Env_10;2;1;5;204;3;2_3;2021;PRYT;4,36277E+14
8601;Env_10;3;1;1;200;1;3_1;2021;PRYT;3,48278E+14
8602;Env_10;3;1;2;201;1;3_1;2021;PRYT;3,96185E+14
8603;Env_10;3;1;3;202;1;3_1;2021;PRYT;3,07385E+14
8604;Env_10;3;1;4;203;1;3_1;2021;PRYT;4,50664E+14
8605;Env_10;3;1;5;204;1;3_1;2021;PRYT;3,11802E+13
8611;Env_10;3;1;1;200;2;3_2;2021;PRYT;4,4322E+14
8612;Env_10;3;1;2;201;2;3_2;2021;PRYT;3,79228E+14
8613;Env_10;3;1;3;202;2;3_2;2021;PRYT;3,99607E+14
8614;Env_10;3;1;4;203;2;3_2;2021;PRYT;3,99942E+14
8615;Env_10;3;1;5;204;2;3_2;2021;PRYT;3,09003E+14
8621;Env_10;3;1;1;200;3;3_3;2021;PRYT;3,48274E+14
8622;Env_10;3;1;2;201;3;3_3;2021;PRYT;3,97941E+14
8623;Env_10;3;1;3;202;3;3_3;2021;PRYT;3,79274E+14
8624;Env_10;3;1;4;203;3;3_3;2021;PRYT;4,06485E+14
8625;Env_10;3;1;5;204;3;3_3;2021;PRYT;3,61437E+14
8701;Env_10;4;1;1;200;1;4_1;2021;PRYT;3,51843E+14
8702;Env_10;4;1;2;201;1;4_1;2021;PRYT;2,85802E+14
8703;Env_10;4;1;3;202;1;4_1;2021;PRYT;3,33552E+14
8704;Env_10;4;1;4;203;1;4_1;2021;PRYT;3,98374E+14
8705;Env_10;4;1;5;204;1;4_1;2021;PRYT;2,61271E+14
8711;Env_10;4;1;1;200;2;4_2;2021;PRYT;3,64722E+14
8712;Env_10;4;1;2;201;2;4_2;2021;PRYT;2,53051E+14
8713;Env_10;4;1;3;202;2;4_2;2021;PRYT;3,44408E+14
8714;Env_10;4;1;4;203;2;4_2;2021;PRYT;3,55261E+14
8715;Env_10;4;1;5;204;2;4_2;2021;PRYT;3,74975E+14
8721;Env_10;4;1;1;200;3;4_3;2021;PRYT;4,09129E+14
8722;Env_10;4;1;2;201;3;4_3;2021;PRYT;3,02729E+14
8723;Env_10;4;1;3;202;3;4_3;2021;PRYT;3,44483E+14
8724;Env_10;4;1;4;203;3;4_3;2021;PRYT;3,49051E+13
8725;Env_10;4;1;5;204;3;4_3;2021;PRYT;2,75173E+14
8801;Env_45;1;0;1;120009;1;1_1;2021;PRYT;3,29539E+14
8802;Env_45;1;0;2;119881;1;1_1;2021;PRYT;3,70216E+14
8803;Env_45;1;0;3;119888;1;1_1;2021;PRYT;4,40022E+14
8804;Env_45;1;0;4;120007;1;1_1;2021;PRYT;3,9528E+14
8805;Env_45;1;0;5;119724;1;1_1;2021;PRYT;3,58278E+14
8806;Env_45;1;0;6;119564;1;1_1;2021;PRYT;5,0681E+14
8807;Env_45;1;0;7;119735;1;1_1;2021;PRYT;3,55058E+14
8808;Env_45;1;0;8;119728;1;1_1;2021;PRYT;3,48919E+14
8809;Env_45;1;0;9;119539;1;1_1;2021;PRYT;2,34913E+14
8810;Env_45;1;0;10;119917;1;1_1;2021;PRYT;4,20366E+14
8811;Env_45;1;0;11;120002;1;1_1;2021;PRYT;3,71175E+14
8812;Env_45;1;0;12;119833;1;1_1;2021;PRYT;3,94791E+14
8813;Env_45;1;0;13;119546;1;1_1;2021;PRYT;3,59978E+14
8814;Env_45;1;0;14;119914;1;1_1;2021;PRYT;4,93265E+14
8815;Env_45;1;0;15;119903;1;1_1;2021;PRYT;3,79244E+14
8816;Env_45;1;0;16;119884;1;1_1;2021;PRYT;3,3852E+14
8817;Env_45;1;0;17;120013;1;1_1;2021;PRYT;3,76393E+13
8818;Env_45;1;0;18;119470;1;1_1;2021;PRYT;3,3724E+14
8819;Env_45;1;0;19;119905;1;1_1;2021;PRYT;2,78436E+14
8820;Env_45;1;0;20;119993;1;1_1;2021;PRYT;3,3715E+13
8821;Env_45;1;0;21;119880;1;1_1;2021;PRYT;4,07606E+14
8822;Env_45;1;0;22;119544;1;1_1;2021;PRYT;3,46579E+14
8823;Env_45;1;0;23;120018;1;1_1;2021;PRYT;3,4842E+14
8824;Env_45;1;0;24;119709;1;1_1;2021;PRYT;3,38186E+14
8825;Env_45;1;0;25;120017;1;1_1;2021;PRYT;3,01253E+14
8826;Env_45;1;0;26;120001;1;1_1;2021;PRYT;3,80376E+14
8827;Env_45;1;0;27;119835;1;1_1;2021;PRYT;3,20585E+14
8828;Env_45;1;0;28;119548;1;1_1;2021;PRYT;3,6776E+14
8829;Env_45;1;0;29;120014;1;1_1;2021;PRYT;3,589E+14
8830;Env_45;1;0;30;119899;1;1_1;2021;PRYT;4,09685E+14
8831;Env_45;1;0;31;119558;1;1_1;2021;PRYT;4,07337E+14
8832;Env_45;1;0;32;119552;1;1_1;2021;PRYT;2,84517E+14
8833;Env_45;1;0;33;120090;1;1_1;2021;PRYT;3,44204E+14
8834;Env_45;1;0;34;119883;1;1_1;2021;PRYT;4,29869E+14
8835;Env_45;1;0;35;119984;1;1_1;2021;PRYT;3,60201E+14
8836;Env_45;1;0;36;119894;1;1_1;2021;PRYT;3,46981E+14
8837;Env_45;1;0;37;119908;1;1_1;2021;PRYT;3,71207E+14
8838;Env_45;1;0;38;120016;1;1_1;2021;PRYT;4,22414E+14
8839;Env_45;1;0;39;120015;1;1_1;2021;PRYT;4,34333E+14
8840;Env_45;1;0;40;119996;1;1_1;2021;PRYT;3,82715E+14
8841;Env_45;1;0;41;120008;1;1_1;2021;PRYT;3,96894E+13
8842;Env_45;1;0;42;119549;1;1_1;2021;PRYT;3,87987E+14
8843;Env_45;1;0;43;119606;1;1_1;2021;PRYT;2,82959E+14
8844;Env_45;1;0;44;119898;1;1_1;2021;PRYT;3,56516E+14
8845;Env_45;1;0;45;119897;1;1_1;2021;PRYT;2,93053E+14
8846;Env_45;1;0;1;120009;2;1_2;2021;PRYT;3,68753E+14
8847;Env_45;1;0;2;119881;2;1_2;2021;PRYT;3,75215E+14
8848;Env_45;1;0;3;119888;2;1_2;2021;PRYT;3,71801E+14
8849;Env_45;1;0;4;120007;2;1_2;2021;PRYT;4,07232E+14
8850;Env_45;1;0;5;119724;2;1_2;2021;PRYT;3,98518E+14
8851;Env_45;1;0;6;119564;2;1_2;2021;PRYT;3,87162E+14
8852;Env_45;1;0;7;119735;2;1_2;2021;PRYT;4,389E+14
8853;Env_45;1;0;8;119728;2;1_2;2021;PRYT;3,02599E+14
8854;Env_45;1;0;9;119539;2;1_2;2021;PRYT;3,20444E+14
8855;Env_45;1;0;10;119917;2;1_2;2021;PRYT;4,1796E+14
8856;Env_45;1;0;11;120002;2;1_2;2021;PRYT;2,66574E+14
8857;Env_45;1;0;12;119833;2;1_2;2021;PRYT;4,61584E+14
8858;Env_45;1;0;13;119546;2;1_2;2021;PRYT;3,71606E+14
8859;Env_45;1;0;14;119914;2;1_2;2021;PRYT;3,39952E+14
8860;Env_45;1;0;15;119903;2;1_2;2021;PRYT;2,65149E+14
8861;Env_45;1;0;16;119884;2;1_2;2021;PRYT;4,34665E+14
8862;Env_45;1;0;17;120013;2;1_2;2021;PRYT;3,27084E+14
8863;Env_45;1;0;18;119470;2;1_2;2021;PRYT;3,29229E+14
8864;Env_45;1;0;19;119905;2;1_2;2021;PRYT;3,70466E+14
8865;Env_45;1;0;20;119993;2;1_2;2021;PRYT;4,05162E+14
8866;Env_45;1;0;21;119880;2;1_2;2021;PRYT;3,55371E+14
8867;Env_45;1;0;22;119544;2;1_2;2021;PRYT;3,44698E+13
8868;Env_45;1;0;23;120018;2;1_2;2021;PRYT;3,22314E+14
8869;Env_45;1;0;24;119709;2;1_2;2021;PRYT;3,30482E+14
8870;Env_45;1;0;25;120017;2;1_2;2021;PRYT;4,61695E+14
8871;Env_45;1;0;26;120001;2;1_2;2021;PRYT;3,62547E+14
8872;Env_45;1;0;27;119835;2;1_2;2021;PRYT;2,38103E+14
8873;Env_45;1;0;28;119548;2;1_2;2021;PRYT;3,79375E+14
8874;Env_45;1;0;29;120014;2;1_2;2021;PRYT;3,0973E+14
8875;Env_45;1;0;30;119899;2;1_2;2021;PRYT;4,04327E+14
8876;Env_45;1;0;31;119558;2;1_2;2021;PRYT;4,65517E+14
8877;Env_45;1;0;32;119552;2;1_2;2021;PRYT;3,74086E+14
8878;Env_45;1;0;33;120090;2;1_2;2021;PRYT;3,01855E+14
8879;Env_45;1;0;34;119883;2;1_2;2021;PRYT;2,98863E+14
8880;Env_45;1;0;35;119984;2;1_2;2021;PRYT;4,34637E+13
8881;Env_45;1;0;36;119894;2;1_2;2021;PRYT;2,5704E+14
8882;Env_45;1;0;37;119908;2;1_2;2021;PRYT;2,60145E+14
8883;Env_45;1;0;38;120016;2;1_2;2021;PRYT;4,06467E+14
8884;Env_45;1;0;39;120015;2;1_2;2021;PRYT;3,55328E+14
8885;Env_45;1;0;40;119996;2;1_2;2021;PRYT;3,76271E+14
8886;Env_45;1;0;41;120008;2;1_2;2021;PRYT;4,04206E+14
8887;Env_45;1;0;42;119549;2;1_2;2021;PRYT;2,88747E+14
8888;Env_45;1;0;43;119606;2;1_2;2021;PRYT;2,99341E+14
8889;Env_45;1;0;44;119898;2;1_2;2021;PRYT;2,84554E+14
8890;Env_45;1;0;45;119897;2;1_2;2021;PRYT;3,02483E+14
8891;Env_45;1;0;1;120009;3;1_3;2021;PRYT;3,81944E+14
8892;Env_45;1;0;2;119881;3;1_3;2021;PRYT;2,89119E+14
8893;Env_45;1;0;3;119888;3;1_3;2021;PRYT;3,56009E+14
8894;Env_45;1;0;4;120007;3;1_3;2021;PRYT;4,07151E+14
8895;Env_45;1;0;5;119724;3;1_3;2021;PRYT;3,90956E+14
8896;Env_45;1;0;6;119564;3;1_3;2021;PRYT;3,52504E+13
8897;Env_45;1;0;7;119735;3;1_3;2021;PRYT;2,97576E+14
8898;Env_45;1;0;8;119728;3;1_3;2021;PRYT;3,2586E+14
8899;Env_45;1;0;9;119539;3;1_3;2021;PRYT;2,45212E+14
8900;Env_45;1;0;10;119917;3;1_3;2021;PRYT;3,03184E+14
8901;Env_45;1;0;11;120002;3;1_3;2021;PRYT;5,14422E+14
8902;Env_45;1;0;12;119833;3;1_3;2021;PRYT;3,82142E+14
8903;Env_45;1;0;13;119546;3;1_3;2021;PRYT;3,65186E+13
8904;Env_45;1;0;14;119914;3;1_3;2021;PRYT;3,23957E+14
8905;Env_45;1;0;15;119903;3;1_3;2021;PRYT;3,98131E+14
8906;Env_45;1;0;16;119884;3;1_3;2021;PRYT;3,32296E+13
8907;Env_45;1;0;17;120013;3;1_3;2021;PRYT;2,67605E+14
8908;Env_45;1;0;18;119470;3;1_3;2021;PRYT;3,84449E+14
8909;Env_45;1;0;19;119905;3;1_3;2021;PRYT;4,13419E+14
8910;Env_45;1;0;20;119993;3;1_3;2021;PRYT;4,01325E+14
8911;Env_45;1;0;21;119880;3;1_3;2021;PRYT;3,24556E+14
8912;Env_45;1;0;22;119544;3;1_3;2021;PRYT;3,70836E+14
8913;Env_45;1;0;23;120018;3;1_3;2021;PRYT;2,88455E+14
8914;Env_45;1;0;24;119709;3;1_3;2021;PRYT;2,5635E+14
8915;Env_45;1;0;25;120017;3;1_3;2021;PRYT;3,50931E+14
8916;Env_45;1;0;26;120001;3;1_3;2021;PRYT;3,201E+14
8917;Env_45;1;0;27;119835;3;1_3;2021;PRYT;3,78072E+14
8918;Env_45;1;0;28;119548;3;1_3;2021;PRYT;3,34464E+14
8919;Env_45;1;0;29;120014;3;1_3;2021;PRYT;2,75026E+14
8920;Env_45;1;0;30;119899;3;1_3;2021;PRYT;3,47693E+14
8921;Env_45;1;0;31;119558;3;1_3;2021;PRYT;3,89217E+14
8922;Env_45;1;0;32;119552;3;1_3;2021;PRYT;4,21372E+14
8923;Env_45;1;0;33;120090;3;1_3;2021;PRYT;3,96125E+14
8924;Env_45;1;0;34;119883;3;1_3;2021;PRYT;3,16635E+14
8925;Env_45;1;0;35;119984;3;1_3;2021;PRYT;3,77777E+14
8926;Env_45;1;0;36;119894;3;1_3;2021;PRYT;3,67561E+14
8927;Env_45;1;0;37;119908;3;1_3;2021;PRYT;3,27854E+12
8928;Env_45;1;0;38;120016;3;1_3;2021;PRYT;2,79057E+14
8929;Env_45;1;0;39;120015;3;1_3;2021;PRYT;3,12589E+14
8930;Env_45;1;0;40;119996;3;1_3;2021;PRYT;3,65864E+14
8931;Env_45;1;0;41;120008;3;1_3;2021;PRYT;3,6834E+14
8932;Env_45;1;0;42;119549;3;1_3;2021;PRYT;3,21714E+14
8933;Env_45;1;0;43;119606;3;1_3;2021;PRYT;3,25938E+14
8934;Env_45;1;0;44;119898;3;1_3;2021;PRYT;4,33734E+14
8935;Env_45;1;0;45;119897;3;1_3;2021;PRYT;3,75622E+14
9251;Env_45;2;0;46;119910;1;2_1;2021;PRYT;3,83875E+14
9252;Env_45;2;0;47;119985;1;2_1;2021;PRYT;3,76294E+14
9253;Env_45;2;0;48;120101;1;2_1;2021;PRYT;4,31724E+14
9254;Env_45;2;0;49;119733;1;2_1;2021;PRYT;3,57322E+14
9255;Env_45;2;0;50;119547;1;2_1;2021;PRYT;3,03191E+14
9256;Env_45;2;0;51;119918;1;2_1;2021;PRYT;2,50187E+14
9257;Env_45;2;0;52;119998;1;2_1;2021;PRYT;3,63366E+14
9258;Env_45;2;0;53;119829;1;2_1;2021;PRYT;3,54623E+14
9259;Env_45;2;0;54;119900;1;2_1;2021;PRYT;4,307E+14
9260;Env_45;2;0;55;119543;1;2_1;2021;PRYT;2,53109E+14
9261;Env_45;2;0;56;119999;1;2_1;2021;PRYT;2,52299E+14
9262;Env_45;2;0;57;119635;1;2_1;2021;PRYT;3,94655E+14
9263;Env_45;2;0;58;119916;1;2_1;2021;PRYT;4,55886E+14
9264;Env_45;2;0;59;119891;1;2_1;2021;PRYT;4,21555E+14
9265;Env_45;2;0;60;119570;1;2_1;2021;PRYT;4,24132E+14
9266;Env_45;2;0;61;119702;1;2_1;2021;PRYT;3,6628E+14
9267;Env_45;2;0;62;119838;1;2_1;2021;PRYT;3,79467E+14
9268;Env_45;2;0;63;119825;1;2_1;2021;PRYT;2,48347E+14
9269;Env_45;2;0;64;119555;1;2_1;2021;PRYT;4,3139E+14
9270;Env_45;2;0;65;120060;1;2_1;2021;PRYT;2,43285E+14
9271;Env_45;2;0;66;120006;1;2_1;2021;PRYT;4,60884E+14
9272;Env_45;2;0;67;119887;1;2_1;2021;PRYT;3,16324E+14
9273;Env_45;2;0;68;119572;1;2_1;2021;PRYT;3,98171E+14
9274;Env_45;2;0;69;119627;1;2_1;2021;PRYT;4,7114E+14
9275;Env_45;2;0;70;120092;1;2_1;2021;PRYT;4,21239E+13
9276;Env_45;2;0;71;119997;1;2_1;2021;PRYT;3,70652E+14
9277;Env_45;2;0;72;119986;1;2_1;2021;PRYT;2,90882E+14
9278;Env_45;2;0;73;120041;1;2_1;2021;PRYT;3,48924E+14
9279;Env_45;2;0;74;119901;1;2_1;2021;PRYT;5,15957E+14
9280;Env_45;2;0;75;119486;1;2_1;2021;PRYT;4,15919E+14
9281;Env_45;2;0;76;120087;1;2_1;2021;PRYT;4,14447E+14
9282;Env_45;2;0;77;119556;1;2_1;2021;PRYT;3,44E+14
9283;Env_45;2;0;78;119628;1;2_1;2021;PRYT;3,60927E+14
9284;Env_45;2;0;79;119823;1;2_1;2021;PRYT;3,24598E+14
9285;Env_45;2;0;80;119603;1;2_1;2021;PRYT;2,74092E+13
9286;Env_45;2;0;81;120085;1;2_1;2021;PRYT;3,49041E+14
9287;Env_45;2;0;82;119585;1;2_1;2021;PRYT;2,91976E+14
9288;Env_45;2;0;83;120010;1;2_1;2021;PRYT;2,96362E+14
9289;Env_45;2;0;84;119599;1;2_1;2021;PRYT;3,48025E+14
9290;Env_45;2;0;85;119561;1;2_1;2021;PRYT;3,79054E+14
9291;Env_45;2;0;86;120114;1;2_1;2021;PRYT;4,07429E+14
9292;Env_45;2;0;87;120089;1;2_1;2021;PRYT;3,54238E+14
9293;Env_45;2;0;88;120004;1;2_1;2021;PRYT;4,15554E+14
9294;Env_45;2;0;89;120079;1;2_1;2021;PRYT;2,15532E+14
9295;Env_45;2;0;90;119896;1;2_1;2021;PRYT;3,34372E+14
9296;Env_45;2;0;46;119910;2;2_2;2021;PRYT;4,3716E+14
9297;Env_45;2;0;47;119985;2;2_2;2021;PRYT;3,04802E+14
9298;Env_45;2;0;48;120101;2;2_2;2021;PRYT;3,4182E+14
9299;Env_45;2;0;49;119733;2;2_2;2021;PRYT;2,95653E+13
9300;Env_45;2;0;50;119547;2;2_2;2021;PRYT;4,48256E+14
9301;Env_45;2;0;51;119918;2;2_2;2021;PRYT;3,50376E+14
9302;Env_45;2;0;52;119998;2;2_2;2021;PRYT;4,28054E+14
9303;Env_45;2;0;53;119829;2;2_2;2021;PRYT;3,85984E+14
9304;Env_45;2;0;54;119900;2;2_2;2021;PRYT;2,9775E+13
9305;Env_45;2;0;55;119543;2;2_2;2021;PRYT;3,12782E+14
9306;Env_45;2;0;56;119999;2;2_2;2021;PRYT;3,67304E+14
9307;Env_45;2;0;57;119635;2;2_2;2021;PRYT;3,4585E+14
9308;Env_45;2;0;58;119916;2;2_2;2021;PRYT;3,28347E+13
9309;Env_45;2;0;59;119891;2;2_2;2021;PRYT;3,81569E+14
9310;Env_45;2;0;60;119570;2;2_2;2021;PRYT;2,85579E+14
9311;Env_45;2;0;61;119702;2;2_2;2021;PRYT;2,54477E+14
9312;Env_45;2;0;62;119838;2;2_2;2021;PRYT;3,59117E+14
9313;Env_45;2;0;63;119825;2;2_2;2021;PRYT;3,61975E+14
9314;Env_45;2;0;64;119555;2;2_2;2021;PRYT;3,03233E+13
9315;Env_45;2;0;65;120060;2;2_2;2021;PRYT;2,327E+14
9316;Env_45;2;0;66;120006;2;2_2;2021;PRYT;3,67453E+14
9317;Env_45;2;0;67;119887;2;2_2;2021;PRYT;3,23123E+14
9318;Env_45;2;0;68;119572;2;2_2;2021;PRYT;3,5378E+14
9319;Env_45;2;0;69;119627;2;2_2;2021;PRYT;5,14248E+14
9320;Env_45;2;0;70;120092;2;2_2;2021;PRYT;3,48805E+14
9321;Env_45;2;0;71;119997;2;2_2;2021;PRYT;2,64086E+14
9322;Env_45;2;0;72;119986;2;2_2;2021;PRYT;3,10102E+13
9323;Env_45;2;0;73;120041;2;2_2;2021;PRYT;2,42579E+14
9324;Env_45;2;0;74;119901;2;2_2;2021;PRYT;3,85026E+14
9325;Env_45;2;0;75;119486;2;2_2;2021;PRYT;3,41041E+14
9326;Env_45;2;0;76;120087;2;2_2;2021;PRYT;3,53295E+14
9327;Env_45;2;0;77;119556;2;2_2;2021;PRYT;3,95108E+14
9328;Env_45;2;0;78;119628;2;2_2;2021;PRYT;3,38218E+14
9329;Env_45;2;0;79;119823;2;2_2;2021;PRYT;4,14762E+14
9330;Env_45;2;0;80;119603;2;2_2;2021;PRYT;4,63024E+14
9331;Env_45;2;0;81;120085;2;2_2;2021;PRYT;4,10273E+14
9332;Env_45;2;0;82;119585;2;2_2;2021;PRYT;3,84628E+14
9333;Env_45;2;0;83;120010;2;2_2;2021;PRYT;3,31283E+14
9334;Env_45;2;0;84;119599;2;2_2;2021;PRYT;3,8863E+14
9335;Env_45;2;0;85;119561;2;2_2;2021;PRYT;3,17125E+14
9336;Env_45;2;0;86;120114;2;2_2;2021;PRYT;4,07699E+13
9337;Env_45;2;0;87;120089;2;2_2;2021;PRYT;2,80342E+14
9338;Env_45;2;0;88;120004;2;2_2;2021;PRYT;4,56028E+14
9339;Env_45;2;0;89;120079;2;2_2;2021;PRYT;2,9151E+14
9340;Env_45;2;0;90;119896;2;2_2;2021;PRYT;3,19294E+14
9341;Env_45;2;0;46;119910;3;2_3;2021;PRYT;3,02702E+14
9342;Env_45;2;0;47;119985;3;2_3;2021;PRYT;4,5772E+14
9343;Env_45;2;0;48;120101;3;2_3;2021;PRYT;3,75864E+14
9344;Env_45;2;0;49;119733;3;2_3;2021;PRYT;3,26855E+14
9345;Env_45;2;0;50;119547;3;2_3;2021;PRYT;3,08877E+13
9346;Env_45;2;0;51;119918;3;2_3;2021;PRYT;3,4146E+14
9347;Env_45;2;0;52;119998;3;2_3;2021;PRYT;3,46243E+14
9348;Env_45;2;0;53;119829;3;2_3;2021;PRYT;2,66978E+14
9349;Env_45;2;0;54;119900;3;2_3;2021;PRYT;3,83113E+14
9350;Env_45;2;0;55;119543;3;2_3;2021;PRYT;3,98319E+13
9351;Env_45;2;0;56;119999;3;2_3;2021;PRYT;4,12384E+14
9352;Env_45;2;0;57;119635;3;2_3;2021;PRYT;3,18287E+14
9353;Env_45;2;0;58;119916;3;2_3;2021;PRYT;4,34383E+14
9354;Env_45;2;0;59;119891;3;2_3;2021;PRYT;3,37975E+14
9355;Env_45;2;0;60;119570;3;2_3;2021;PRYT;2,73687E+14
9356;Env_45;2;0;61;119702;3;2_3;2021;PRYT;2,96176E+13
9357;Env_45;2;0;62;119838;3;2_3;2021;PRYT;3,43394E+14
9358;Env_45;2;0;63;119825;3;2_3;2021;PRYT;2,83783E+14
9359;Env_45;2;0;64;119555;3;2_3;2021;PRYT;3,17023E+14
9360;Env_45;2;0;65;120060;3;2_3;2021;PRYT;4,14922E+14
9361;Env_45;2;0;66;120006;3;2_3;2021;PRYT;3,88233E+14
9362;Env_45;2;0;67;119887;3;2_3;2021;PRYT;3,26869E+14
9363;Env_45;2;0;68;119572;3;2_3;2021;PRYT;3,83989E+14
9364;Env_45;2;0;69;119627;3;2_3;2021;PRYT;3,97512E+14
9365;Env_45;2;0;70;120092;3;2_3;2021;PRYT;4,32943E+14
9366;Env_45;2;0;71;119997;3;2_3;2021;PRYT;3,84496E+14
9367;Env_45;2;0;72;119986;3;2_3;2021;PRYT;3,50654E+13
9368;Env_45;2;0;73;120041;3;2_3;2021;PRYT;3,14501E+14
9369;Env_45;2;0;74;119901;3;2_3;2021;PRYT;4,57245E+14
9370;Env_45;2;0;75;119486;3;2_3;2021;PRYT;3,1752E+13
9371;Env_45;2;0;76;120087;3;2_3;2021;PRYT;3,1268E+14
9372;Env_45;2;0;77;119556;3;2_3;2021;PRYT;3,68745E+14
9373;Env_45;2;0;78;119628;3;2_3;2021;PRYT;3,06868E+13
9374;Env_45;2;0;79;119823;3;2_3;2021;PRYT;4,14268E+14
9375;Env_45;2;0;80;119603;3;2_3;2021;PRYT;3,25178E+12
9376;Env_45;2;0;81;120085;3;2_3;2021;PRYT;4,21764E+14
9377;Env_45;2;0;82;119585;3;2_3;2021;PRYT;3,56538E+14
9378;Env_45;2;0;83;120010;3;2_3;2021;PRYT;3,67767E+13
9379;Env_45;2;0;84;119599;3;2_3;2021;PRYT;3,47745E+14
9380;Env_45;2;0;85;119561;3;2_3;2021;PRYT;3,40976E+12
9381;Env_45;2;0;86;120114;3;2_3;2021;PRYT;4,31858E+14
9382;Env_45;2;0;87;120089;3;2_3;2021;PRYT;3,51318E+14
9383;Env_45;2;0;88;120004;3;2_3;2021;PRYT;3,54564E+14
9384;Env_45;2;0;89;120079;3;2_3;2021;PRYT;3,4697E+14
9385;Env_45;2;0;90;119896;3;2_3;2021;PRYT;3,3203E+14
9701;Env_45;3;0;91;119515;1;3_1;2021;PRYT;3,73013E+13
9702;Env_45;3;0;92;119459;1;3_1;2021;PRYT;3,47707E+14
9703;Env_45;3;0;93;119517;1;3_1;2021;PRYT;2,86486E+14
9704;Env_45;3;0;94;120012;1;3_1;2021;PRYT;4,31254E+14
9705;Env_45;3;0;95;119837;1;3_1;2021;PRYT;4,10936E+14
9706;Env_45;3;0;96;119542;1;3_1;2021;PRYT;3,25699E+14
9707;Env_45;3;0;97;119565;1;3_1;2021;PRYT;3,52911E+14
9708;Env_45;3;0;98;120083;1;3_1;2021;PRYT;3,38515E+14
9709;Env_45;3;0;99;119465;1;3_1;2021;PRYT;3,34499E+14
9710;Env_45;3;0;100;119637;1;3_1;2021;PRYT;3,49174E+14
9711;Env_45;3;0;101;119560;1;3_1;2021;PRYT;3,39336E+14
9712;Env_45;3;0;102;119507;1;3_1;2021;PRYT;3,58493E+14
9713;Env_45;3;0;103;119832;1;3_1;2021;PRYT;2,75261E+14
9714;Env_45;3;0;104;119879;1;3_1;2021;PRYT;2,87889E+14
9715;Env_45;3;0;105;119913;1;3_1;2021;PRYT;3,73382E+14
9716;Env_45;3;0;106;119950;1;3_1;2021;PRYT;3,52532E+14
9717;Env_45;3;0;107;120082;1;3_1;2021;PRYT;2,56238E+14
9718;Env_45;3;0;108;119720;1;3_1;2021;PRYT;2,59297E+14
9719;Env_45;3;0;109;119607;1;3_1;2021;PRYT;3,79895E+14
9720;Env_45;3;0;110;120028;1;3_1;2021;PRYT;4,06602E+14
9721;Env_45;3;0;111;120000;1;3_1;2021;PRYT;3,82392E+14
9722;Env_45;3;0;112;119915;1;3_1;2021;PRYT;2,83874E+14
9723;Env_45;3;0;113;119693;1;3_1;2021;PRYT;2,72721E+14
9724;Env_45;3;0;114;119912;1;3_1;2021;PRYT;3,46042E+14
9725;Env_45;3;0;115;119541;1;3_1;2021;PRYT;4,2959E+14
9726;Env_45;3;0;116;120099;1;3_1;2021;PRYT;3,29322E+12
9727;Env_45;3;0;117;120107;1;3_1;2021;PRYT;2,88332E+14
9728;Env_45;3;0;118;120098;1;3_1;2021;PRYT;3,08504E+14
9729;Env_45;3;0;119;119504;1;3_1;2021;PRYT;4,05249E+14
9730;Env_45;3;0;120;119957;1;3_1;2021;PRYT;3,79071E+14
9731;Env_45;3;0;121;119886;1;3_1;2021;PRYT;3,52904E+14
9732;Env_45;3;0;122;119540;1;3_1;2021;PRYT;4,6792E+14
9733;Env_45;3;0;123;119821;1;3_1;2021;PRYT;3,23472E+14
9734;Env_45;3;0;124;119510;1;3_1;2021;PRYT;3,3563E+14
9735;Env_45;3;0;125;119859;1;3_1;2021;PRYT;4,57221E+14
9736;Env_45;3;0;126;119614;1;3_1;2021;PRYT;2,72799E+14
9737;Env_45;3;0;127;119601;1;3_1;2021;PRYT;3,6424E+14
9738;Env_45;3;0;128;120095;1;3_1;2021;PRYT;4,26559E+14
9739;Env_45;3;0;129;120084;1;3_1;2021;PRYT;3,56157E+14
9740;Env_45;3;0;130;119937;1;3_1;2021;PRYT;2,20722E+14
9741;Env_45;3;0;131;120106;1;3_1;2021;PRYT;3,46212E+14
9742;Env_45;3;0;132;119844;1;3_1;2021;PRYT;3,30706E+14
9743;Env_45;3;0;133;119902;1;3_1;2021;PRYT;3,86787E+14
9744;Env_45;3;0;134;120093;1;3_1;2021;PRYT;2,11063E+14
9745;Env_45;3;0;135;119726;1;3_1;2021;PRYT;3,69567E+14
9746;Env_45;3;0;91;119515;2;3_2;2021;PRYT;3,90653E+14
